OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1986-Q2,Q2-1986,USD,US Dollar,6,millions,2010,2010,10591659.713697
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1986-Q3,Q3-1986,USD,US Dollar,6,millions,2010,2010,10658171.864237
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1986-Q4,Q4-1986,USD,US Dollar,6,millions,2010,2010,10735570.963496
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1987-Q1,Q1-1987,USD,US Dollar,6,millions,2010,2010,10713846.622129
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1987-Q2,Q2-1987,USD,US Dollar,6,millions,2010,2010,10896359.895923
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1987-Q3,Q3-1987,USD,US Dollar,6,millions,2010,2010,11011680.196713
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1987-Q4,Q4-1987,USD,US Dollar,6,millions,2010,2010,11193186.107479
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1988-Q1,Q1-1988,USD,US Dollar,6,millions,2010,2010,11252768.541624
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1988-Q2,Q2-1988,USD,US Dollar,6,millions,2010,2010,11342302.019066
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1988-Q3,Q3-1988,USD,US Dollar,6,millions,2010,2010,11473552.895332
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1988-Q4,Q4-1988,USD,US Dollar,6,millions,2010,2010,11580869.890455
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q1,Q1-1989,USD,US Dollar,6,millions,2010,2010,11697845.721107
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q2,Q2-1989,USD,US Dollar,6,millions,2010,2010,11765540.286256
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q3,Q3-1989,USD,US Dollar,6,millions,2010,2010,11864104.601357
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q4,Q4-1989,USD,US Dollar,6,millions,2010,2010,11978137.460638
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q1,Q1-1990,USD,US Dollar,6,millions,2010,2010,12124613.027451
